GasSR,Humidity,Pressure,Temperature,PM1,PM10,PM2_5,IAQ,AQI
172.64,60.57,1006.44,31,15,24,20,120,MODERATE
172.88,60.54,1006.42,31.01,17,34,26,120,MODERATE
172.88,60.56,1006.46,31.02,16,26,22,120,MODERATE
172.3,60.63,1006.46,31.02,16,32,22,120,MODERATE
171.48,60.73,1006.46,31.04,16,34,26,120,MODERATE
169.59,60.99,1006.5,31.01,15,22,18,125,MODERATE
169.02,61.15,1006.5,31.01,16,25,24,130,MODERATE
169.19,61.21,1006.5,31.01,15,26,19,130,MODERATE
168.63,61.22,1006.46,31,15,30,23,130,MODERATE
168.94,61.21,1006.5,31.01,16,30,22,130,MODERATE
168.25,61.24,1006.46,31,16,33,22,130,MODERATE
166.9,61.27,1006.46,31,15,23,20,130,MODERATE
165.98,61.33,1006.48,31,16,36,22,135,MODERATE
165.7,61.38,1006.5,30.99,16,28,22,135,MODERATE
166.22,61.27,1006.5,30.99,16,31,23,130,MODERATE
166.28,61.27,1006.52,31,16,26,22,130,MODERATE
166.58,61.32,1006.54,30.99,16,30,24,130,MODERATE
166,61.42,1006.54,30.99,15,30,22,130,MODERATE
166.48,61.53,1006.56,30.99,15,23,21,130,MODERATE
167.37,61.53,1006.56,30.98,14,33,21,130,MODERATE
165.88,61.72,1006.54,30.98,17,25,22,135,MODERATE
166.5,61.7,1006.52,30.98,13,27,17,130,MODERATE
166.22,61.79,1006.52,30.98,16,26,21,130,MODERATE
165.48,61.84,1006.54,30.97,16,29,21,135,MODERATE
165.91,61.87,1006.52,30.98,17,29,22,135,MODERATE
166.04,61.79,1006.52,30.97,14,28,21,130,MODERATE
166.07,61.85,1006.52,30.98,15,24,22,130,MODERATE
164.68,61.91,1006.52,30.98,14,21,18,135,MODERATE
164.4,62.02,1006.5,30.99,17,26,23,140,MODERATE
164.09,62.06,1006.5,30.98,14,24,21,140,MODERATE
163.57,62.08,1006.5,30.99,16,33,23,140,MODERATE
164.05,61.93,1006.52,30.99,15,30,21,135,MODERATE
163.97,61.99,1006.58,30.99,14,28,22,135,MODERATE
164.64,61.81,1006.6,30.99,18,45,27,135,MODERATE
164.9,61.83,1006.62,30.99,15,35,23,135,MODERATE
164.7,61.73,1006.6,30.99,15,32,21,135,MODERATE
163.93,61.84,1006.66,30.99,15,32,21,135,MODERATE
163.92,61.87,1006.62,30.98,17,28,25,135,MODERATE
164.09,61.8,1006.62,30.98,14,29,19,135,MODERATE
162.86,61.95,1006.66,30.99,15,32,21,135,MODERATE
163.67,61.77,1006.68,30.99,15,25,21,135,MODERATE
163.86,61.72,1006.68,30.99,16,27,24,135,MODERATE
163.53,61.78,1006.66,31,17,27,24,135,MODERATE
163.92,61.61,1006.68,31,16,28,24,135,MODERATE
163.13,61.71,1006.66,31,18,33,24,135,MODERATE
162.18,61.79,1006.62,31,16,28,22,135,MODERATE
161.75,61.9,1006.62,31,17,33,27,140,MODERATE
161.96,61.87,1006.62,31,18,33,25,140,MODERATE
162.12,61.82,1006.72,31.01,16,24,24,135,MODERATE
161.44,61.74,1006.7,31.02,18,31,23,140,MODERATE
162.07,61.72,1006.75,31.01,19,33,26,135,MODERATE
162.45,61.66,1006.75,31.02,18,33,26,135,MODERATE
162.35,61.68,1006.74,31.02,19,27,24,135,MODERATE
162.09,61.72,1006.74,31.02,19,31,26,135,MODERATE
161.46,61.76,1006.72,31.02,18,38,27,140,MODERATE
161.7,61.82,1006.7,31.02,19,36,26,140,MODERATE
161.81,61.64,1006.68,31.02,19,31,26,140,MODERATE
162.16,61.57,1006.7,31.02,19,37,27,135,MODERATE
162.06,61.6,1006.72,31.02,21,41,29,135,MODERATE
162.98,61.5,1006.72,31.02,20,34,29,135,MODERATE
163.25,61.48,1006.74,31.02,20,36,30,135,MODERATE
162.92,61.54,1006.72,31.02,20,43,29,135,MODERATE
161.6,61.52,1006.74,31.02,19,38,27,140,MODERATE
162.3,61.5,1006.7,31.02,22,43,30,135,MODERATE
161.92,61.46,1006.68,31.04,21,38,30,140,MODERATE
161.45,61.64,1006.7,31.02,23,47,34,140,MODERATE
161.86,61.53,1006.68,31.02,22,38,32,140,MODERATE
161.82,61.56,1006.66,31.02,23,39,33,140,MODERATE
161.6,61.55,1006.66,31.02,23,47,33,140,MODERATE
162.04,61.49,1006.66,31.02,24,40,34,135,MODERATE
162.21,61.53,1006.64,31.02,27,49,38,135,MODERATE
162.11,61.54,1006.64,31.02,26,55,40,135,MODERATE
161.45,61.56,1006.64,31.01,27,55,40,140,MODERATE
161.57,61.59,1006.64,31.01,29,56,41,140,MODERATE
161.53,61.65,1006.62,31,29,54,43,140,MODERATE
160.67,61.72,1006.62,31,32,61,47,140,MODERATE
161.12,61.73,1006.64,31,28,56,44,140,MODERATE
160.43,61.77,1006.62,30.99,33,62,48,140,MODERATE
160.72,61.75,1006.66,30.98,33,66,49,140,MODERATE
160.18,61.84,1006.7,30.97,33,61,49,140,MODERATE
159.45,61.88,1006.66,30.97,33,65,49,140,MODERATE
158.7,61.94,1006.7,30.95,37,69,54,140,MODERATE
158.97,62.1,1006.68,30.94,40,73,60,145,MODERATE
157.63,62.19,1006.7,30.94,46,78,69,150,MODERATE
157.58,62.19,1006.68,30.93,49,86,71,150,MODERATE
157.08,62.28,1006.68,30.92,53,89,80,150,MODERATE
156.83,62.37,1006.68,30.91,55,96,82,150,MODERATE
157.55,62.33,1006.7,30.91,62,104,90,150,MODERATE
157.07,62.45,1006.74,30.9,72,120,105,150,MODERATE
156.54,62.5,1006.75,30.88,69,113,99,150,MODERATE
156.8,62.28,1006.77,30.88,74,115,107,150,MODERATE
156.75,62.32,1006.77,30.88,79,131,118,150,MODERATE
156.28,62.41,1006.85,30.87,85,140,131,150,MODERATE
157.07,62.38,1006.83,30.87,86,141,131,150,MODERATE
156.29,62.59,1006.85,30.85,77,136,124,150,MODERATE
156.03,62.68,1006.83,30.84,71,121,110,150,MODERATE
157.42,62.53,1006.77,30.84,70,129,112,150,MODERATE
158.21,62.35,1006.79,30.84,52,97,80,145,MODERATE
158.44,62.47,1006.83,30.84,61,108,97,145,MODERATE
159.45,62.34,1006.85,30.84,26,55,40,145,MODERATE
159.46,62.39,1006.83,30.84,16,29,21,145,MODERATE
159.73,62.26,1006.85,30.84,19,32,26,145,MODERATE
158.97,62.5,1006.89,30.83,16,31,20,145,MODERATE
158.01,62.67,1006.87,30.83,17,29,24,145,MODERATE
157.98,62.79,1006.87,30.81,17,32,25,150,MODERATE
158.32,62.79,1006.85,30.81,14,30,21,145,MODERATE
157.8,62.79,1006.85,30.8,15,24,21,150,MODERATE
158.62,62.57,1006.87,30.8,17,35,25,145,MODERATE
158.07,62.59,1006.95,30.8,15,33,19,145,MODERATE
157.43,62.61,1006.93,30.79,15,23,20,150,MODERATE
156.96,62.59,1006.93,30.78,15,24,20,150,MODERATE
156.61,62.59,1006.89,30.77,16,33,20,150,MODERATE
156.74,62.38,1006.89,30.77,13,21,20,150,MODERATE
155.92,62.57,1006.89,30.77,14,29,19,150,MODERATE
155.88,62.52,1006.89,30.77,15,28,21,150,MODERATE
156.33,62.39,1006.91,30.76,15,34,22,150,MODERATE
158.62,62.07,1006.93,30.76,13,21,20,145,MODERATE
159.12,62.19,1006.91,30.74,14,29,22,145,MODERATE
159.73,62.11,1006.91,30.74,12,34,18,145,MODERATE
160.98,62.25,1006.89,30.73,13,28,21,145,MODERATE
162.08,62.11,1006.87,30.72,14,30,19,140,MODERATE
163.19,62.24,1006.87,30.71,15,38,21,140,MODERATE
163.67,62.13,1006.89,30.71,14,27,21,140,MODERATE
164.02,62.05,1006.91,30.71,15,35,24,140,MODERATE
166.21,61.72,1006.95,30.71,13,35,22,130,MODERATE
166.59,61.71,1006.97,30.71,16,26,22,130,MODERATE
168.87,61.52,1007.01,30.71,12,30,19,130,MODERATE
169.82,61.49,1007.01,30.71,11,31,16,130,MODERATE
169.89,61.52,1007.01,30.71,15,22,19,130,MODERATE
171.98,61.35,1007.01,30.72,14,23,20,125,MODERATE
171.63,61.12,1007.01,30.73,14,29,22,125,MODERATE
170.2,61.45,1007.01,30.74,14,27,19,125,MODERATE
170.21,61.56,1006.97,30.74,16,38,25,125,MODERATE
171.76,61.54,1006.99,30.74,14,33,21,125,MODERATE
170.98,61.67,1006.95,30.73,15,30,22,125,MODERATE
170.92,61.76,1006.99,30.73,14,30,19,125,MODERATE
170.89,61.69,1006.97,30.73,16,35,22,125,MODERATE
170.29,61.57,1006.95,30.73,15,31,20,125,MODERATE
170.33,61.81,1006.97,30.72,13,23,18,125,MODERATE
169.92,61.79,1007.01,30.71,14,22,19,130,MODERATE
170.45,61.76,1007.03,30.71,15,21,20,125,MODERATE
171.07,61.78,1006.99,30.7,18,29,26,125,MODERATE
171.62,61.54,1006.99,30.7,16,22,20,125,MODERATE
172.64,61.32,1007.03,30.69,15,32,23,125,MODERATE
170.91,61.44,1007.01,30.69,13,28,19,125,MODERATE
170.62,61.46,1007.01,30.69,15,25,21,125,MODERATE
170.3,61.51,1007.01,30.69,15,29,21,125,MODERATE
170.43,61.56,1007.03,30.67,16,35,24,125,MODERATE
170.66,61.48,1007.05,30.66,15,31,22,125,MODERATE
171.52,61.32,1007.03,30.66,16,33,21,125,MODERATE
170.36,61.4,1007.05,30.66,15,29,21,125,MODERATE
169.15,61.55,1007.05,30.66,15,32,22,130,MODERATE
169.25,61.58,1007.03,30.65,17,39,24,130,MODERATE
169.55,61.45,1007.03,30.65,15,21,20,130,MODERATE
167.46,61.34,1007.07,30.64,13,26,16,130,MODERATE
165.87,61.39,1007.09,30.64,15,26,21,135,MODERATE
164.81,61.39,1007.07,30.65,17,32,23,135,MODERATE
165.26,61.45,1007.09,30.64,15,25,20,135,MODERATE
164.65,61.3,1007.13,30.64,14,32,21,135,MODERATE
164.89,61.33,1007.15,30.64,16,28,20,135,MODERATE
162.88,61.45,1007.17,30.63,14,25,18,135,MODERATE
163.31,61.44,1007.19,30.63,19,36,25,135,MODERATE
162.99,61.49,1007.21,30.62,17,28,23,135,MODERATE
163.95,61.51,1007.25,30.62,15,26,19,135,MODERATE
165,61.48,1007.27,30.62,16,25,21,135,MODERATE
165.31,61.47,1007.21,30.6,15,21,21,135,MODERATE
164.66,61.36,1007.19,30.6,15,29,23,135,MODERATE
164.26,61.57,1007.15,30.6,17,34,24,135,MODERATE
163.53,61.56,1007.21,30.6,17,28,24,135,MODERATE
164.48,61.46,1007.19,30.59,14,29,20,130,MODERATE
164.26,61.56,1007.19,30.57,14,32,21,130,MODERATE
163.81,61.63,1007.17,30.56,17,28,25,130,MODERATE
163.83,61.62,1007.17,30.55,16,33,20,130,MODERATE
163.34,61.73,1007.15,30.52,13,33,17,130,MODERATE
163.72,61.51,1007.15,30.52,14,37,24,130,MODERATE
164.1,61.48,1007.15,30.5,16,27,21,130,MODERATE
162.75,61.5,1007.15,30.5,17,27,22,130,MODERATE
163.01,61.48,1007.13,30.49,16,29,22,130,MODERATE
162.42,61.55,1007.17,30.47,16,28,22,130,MODERATE
161.59,61.67,1007.17,30.46,17,34,25,135,MODERATE
161.93,61.78,1007.17,30.44,17,37,27,135,MODERATE
161.54,61.79,1007.21,30.43,17,30,24,135,MODERATE
161.69,61.8,1007.19,30.42,19,33,27,135,MODERATE
161.25,61.82,1007.23,30.4,19,36,28,135,MODERATE
159.6,61.85,1007.25,30.39,19,39,29,135,MODERATE
158.11,62,1007.29,30.37,20,45,30,135,MODERATE
156.39,62.19,1007.3,30.37,21,51,34,145,MODERATE
154.97,62.5,1007.32,30.33,23,53,38,145,MODERATE
154.12,62.39,1007.32,30.31,25,59,39,145,MODERATE
154.92,62.42,1007.34,30.28,24,59,37,145,MODERATE
156.49,62.19,1007.32,30.25,21,49,31,145,MODERATE
156.95,62.4,1007.34,30.24,21,52,32,145,MODERATE
158.43,62.41,1007.3,30.19,19,34,31,140,MODERATE
162.42,61.9,1007.32,30.15,16,39,25,130,MODERATE
163.71,61.86,1007.36,30.14,16,33,24,130,MODERATE
164.58,62.02,1007.36,30.11,17,39,27,135,MODERATE
165.9,61.95,1007.4,30.08,18,40,29,130,MODERATE
168.89,61.93,1007.44,30.05,14,25,21,125,MODERATE
167.21,62.12,1007.46,30.03,15,31,22,130,MODERATE
167.3,62.16,1007.44,30.01,17,36,23,130,MODERATE
167.2,62.11,1007.44,29.98,15,28,20,130,MODERATE
167.3,62.21,1007.42,29.95,15,24,21,130,MODERATE
166.33,62.38,1007.42,29.94,18,29,20,130,MODERATE
166.89,62.19,1007.44,29.9,15,34,24,130,MODERATE
168.57,62.03,1007.46,29.88,15,32,23,130,MODERATE
165.69,62.43,1007.48,29.84,16,26,21,135,MODERATE
166.84,62.3,1007.46,29.8,13,24,21,130,MODERATE
167.29,62.4,1007.48,29.76,15,34,22,130,MODERATE
166.63,62.17,1007.52,29.71,17,29,22,130,MODERATE
166.21,62.14,1007.54,29.68,18,31,23,130,MODERATE
166.04,62.38,1007.56,29.62,16,29,22,130,MODERATE
166.27,62.41,1007.56,29.57,16,27,23,130,MODERATE
166.58,62.43,1007.54,29.53,19,32,25,130,MODERATE
166.6,62.1,1007.54,29.48,18,39,30,130,MODERATE
166.2,62.22,1007.54,29.43,17,41,27,130,MODERATE
166.21,62.29,1007.52,29.39,18,33,25,130,MODERATE
166.15,62.43,1007.52,29.34,16,39,25,130,MODERATE
167.46,62.43,1007.54,29.29,19,37,27,125,MODERATE
166.5,62.91,1007.5,29.21,15,35,22,125,MODERATE
166.36,63.1,1007.52,29.15,18,43,25,130,MODERATE
166.82,63.03,1007.54,29.08,15,32,22,130,MODERATE
165.16,63.15,1007.56,29.01,17,33,24,135,MODERATE
165.19,62.77,1007.58,28.94,16,37,24,130,MODERATE
163.39,63.06,1007.6,28.87,18,32,24,135,MODERATE
162.82,63.43,1007.62,28.78,19,44,29,135,MODERATE
162.58,63.57,1007.64,28.71,19,42,29,135,MODERATE
163.34,63.86,1007.6,28.59,19,44,27,135,MODERATE
163.36,63.45,1007.66,28.51,15,41,25,135,MODERATE
163.79,63.16,1007.62,28.4,20,56,34,135,MODERATE
162.51,63.42,1007.64,28.32,18,50,30,135,MODERATE
157.25,63.28,1007.62,28.19,20,48,32,145,MODERATE
145.64,62.91,1007.62,28.08,21,59,33,155,MODERATE
141.1,62.47,1007.62,27.96,18,59,32,155,MODERATE
124.05,62.39,1007.58,27.84,24,74,42,175,MODERATE
125.45,62.22,1007.66,27.71,23,70,41,175,MODERATE
124.27,61.54,1007.62,27.6,28,99,50,170,MODERATE
135.94,60.68,1007.62,27.46,28,91,48,150,MODERATE
139.73,60.69,1007.66,27.34,26,75,46,145,MODERATE
167.09,60.2,1007.68,27.21,33,126,60,110,MODERATE
204.09,59.21,1007.7,27.11,23,55,36,60,SATISFACTORY
221.26,58.39,1007.68,26.99,16,26,21,40,GOOD
224.72,57.79,1007.73,26.86,15,26,21,35,GOOD
229.41,57.65,1007.75,26.73,16,25,22,30,GOOD
237.76,56.05,1007.73,26.64,13,22,20,20,GOOD
240.33,55.74,1007.75,26.54,16,25,22,15,GOOD
244.51,54.68,1007.77,26.52,15,22,21,15,GOOD
247.12,54.2,1007.79,26.52,18,22,20,10,GOOD
247.89,53.89,1007.73,26.51,17,24,22,15,GOOD
247.79,53.81,1007.83,26.53,19,26,23,15,GOOD
243.6,55.13,1007.83,26.52,17,22,21,10,GOOD
245.7,54.47,1007.79,26.5,18,25,23,15,GOOD
248.92,54.24,1007.79,26.5,20,35,27,10,GOOD
249.79,53.49,1007.92,26.49,18,31,26,15,GOOD
252.58,53.67,1007.83,26.46,20,35,29,10,GOOD
259.02,52.17,1007.92,26.43,20,26,25,20,GOOD
264.17,50.63,1007.83,26.41,18,31,24,30,GOOD
263.93,50.79,1007.81,26.44,20,32,27,30,GOOD
263.58,51.24,1007.96,26.4,23,35,31,25,GOOD
261.13,50.39,1007.96,26.37,23,36,30,30,GOOD
267.59,49.81,1007.92,26.36,22,33,29,35,GOOD
263.94,50.26,1007.94,26.37,23,37,30,30,GOOD
255.02,51.68,1007.94,26.38,23,32,31,20,GOOD
252.77,52.53,1007.79,26.38,22,35,30,15,GOOD
251.55,52.39,1007.79,26.43,25,39,32,20,GOOD
252.49,52.4,1007.79,26.4,23,40,32,20,GOOD
253.69,51.91,1007.79,26.41,24,36,31,20,GOOD
256.32,51.4,1007.77,26.46,24,38,32,25,GOOD
255.93,50.66,1007.77,26.46,24,42,33,30,GOOD
242.24,53.58,1007.79,26.5,26,44,35,20,GOOD
242.57,53.75,1007.73,26.46,26,38,33,20,GOOD
244.25,53.49,1007.73,26.46,25,42,35,20,GOOD
248.99,53.19,1007.7,26.45,24,45,33,20,GOOD
256.36,51.5,1007.7,26.44,24,43,35,25,GOOD
257.08,51.01,1007.72,26.47,26,46,33,25,GOOD
251.18,51.97,1007.79,26.5,24,46,32,20,GOOD
250.37,52.12,1007.72,26.5,24,37,33,20,GOOD
250.46,52.09,1007.77,26.51,27,46,37,20,GOOD
252.75,51.58,1007.72,26.52,26,40,33,25,GOOD
256.7,50.34,1007.68,26.57,27,50,37,30,GOOD
253.54,50.24,1007.66,26.65,25,45,34,30,GOOD
247.71,51.21,1007.66,26.68,24,38,33,30,GOOD
248.06,50.82,1007.64,26.72,24,44,32,35,GOOD
240.02,51.86,1007.66,26.79,24,41,32,35,GOOD
236.15,52.5,1007.64,26.79,23,41,31,40,GOOD
235.4,53.02,1007.6,26.78,24,37,33,35,GOOD
236.69,52.39,1007.6,26.78,23,34,30,40,GOOD
236.41,51.8,1007.62,26.82,24,43,32,40,GOOD
234.27,52.26,1007.6,26.85,24,45,32,40,GOOD
236.41,51.48,1007.62,26.86,23,43,32,45,GOOD
235.13,51.33,1007.64,26.91,22,42,30,45,GOOD
237.34,50.54,1007.64,26.95,23,39,30,50,GOOD
236.02,49.65,1007.6,26.99,26,45,33,55,SATISFACTORY
232.26,50.41,1007.6,27.04,26,45,34,55,SATISFACTORY
226.04,51.11,1007.62,27.07,26,49,36,55,SATISFACTORY
221.99,51.74,1007.6,27.11,24,45,33,60,SATISFACTORY
219.94,52.39,1007.6,27.12,25,35,33,60,SATISFACTORY
220.26,51.36,1007.62,27.14,25,40,33,65,SATISFACTORY
215.71,50.83,1007.62,27.18,26,45,34,75,SATISFACTORY
211.84,51.94,1007.62,27.23,26,45,35,70,SATISFACTORY
209.25,53.13,1007.6,27.27,25,48,35,70,SATISFACTORY
209.45,51.16,1007.6,27.33,28,46,38,80,SATISFACTORY
205.64,50.55,1007.62,27.36,28,50,39,90,SATISFACTORY
200.97,51.39,1007.58,27.4,30,53,41,90,SATISFACTORY
197.55,51.07,1007.6,27.43,29,49,40,95,SATISFACTORY
193.66,53.09,1007.68,27.48,30,51,42,90,SATISFACTORY
194.02,51.71,1007.6,27.49,35,59,46,90,SATISFACTORY
190.7,52.23,1007.58,27.51,34,56,45,95,SATISFACTORY
188.69,51.78,1007.64,27.54,35,62,46,100,SATISFACTORY
186.59,51.56,1007.64,27.6,38,63,50,105,MODERATE
185.33,51.22,1007.62,27.6,41,62,50,110,MODERATE
184.52,50.75,1007.58,27.57,43,68,53,115,MODERATE
182.8,49.52,1007.6,27.57,49,71,58,120,MODERATE
180.95,50.17,1007.56,27.63,52,77,63,120,MODERATE
177.68,49.68,1007.54,27.66,52,74,64,130,MODERATE
174.44,50.28,1007.56,27.67,43,72,52,125,MODERATE
172.93,51.02,1007.54,27.67,67,87,81,125,MODERATE
171.91,50.47,1007.52,27.67,51,75,62,130,MODERATE
170.72,50.51,1007.52,27.7,46,72,58,130,MODERATE
169.85,50.93,1007.5,27.73,46,71,59,130,MODERATE
170.19,50.28,1007.5,27.76,55,75,65,130,MODERATE
167.84,50.6,1007.48,27.81,57,80,71,135,MODERATE
165.87,51.29,1007.46,27.82,67,88,80,135,MODERATE
165.04,51.6,1007.48,27.78,67,94,85,135,MODERATE
163.44,51.79,1007.46,27.76,63,82,77,130,MODERATE
161.32,50.75,1007.48,27.78,83,120,109,145,MODERATE
160.43,51.1,1007.44,27.8,67,85,79,140,MODERATE
159.41,51.26,1007.42,27.77,64,85,80,140,MODERATE
155.67,50.8,1007.42,27.78,77,97,95,150,MODERATE
151.9,49.53,1007.38,27.77,87,125,110,160,MODERATE
149.6,50.28,1007.36,27.81,93,121,116,160,MODERATE
146.22,50.75,1007.34,27.83,91,122,112,160,MODERATE
145.23,50.38,1007.32,27.81,89,115,109,165,MODERATE
143.95,49.89,1007.32,27.81,101,133,125,170,MODERATE
144.19,51.24,1007.34,27.85,111,155,143,160,MODERATE
142.8,50.68,1007.36,27.85,95,123,117,165,MODERATE
143.8,51.17,1007.34,27.87,92,121,112,160,MODERATE
147.63,50.55,1007.34,27.84,94,125,115,160,MODERATE
149.33,51.5,1007.32,27.9,91,119,111,155,MODERATE
150.15,51.74,1007.34,27.92,85,115,103,145,MODERATE
150.22,52.92,1007.29,27.94,85,113,106,140,MODERATE
150.96,54.63,1007.27,27.92,82,107,101,130,MODERATE
149.38,53.95,1007.21,27.87,86,111,105,140,MODERATE
149.57,54.16,1007.21,27.82,87,121,113,140,MODERATE
148.93,54.14,1007.21,27.77,122,177,164,140,MODERATE
149.84,53.66,1007.23,27.74,88,115,108,140,MODERATE
149.86,53.17,1007.21,27.7,93,124,114,145,MODERATE
149.67,52.86,1007.19,27.66,88,118,108,145,MODERATE
150.29,53.52,1007.21,27.64,84,115,105,135,MODERATE
149.94,52.59,1007.17,27.61,93,133,118,145,MODERATE
149.96,52.71,1007.17,27.59,98,132,120,145,MODERATE
147.15,52.71,1007.15,27.59,94,122,113,145,MODERATE
147.26,52.51,1007.13,27.56,87,117,107,145,MODERATE
146.55,52.51,1007.13,27.56,76,95,91,145,MODERATE
144.45,52.66,1007.11,27.54,79,108,97,150,MODERATE
137.72,52.52,1007.11,27.5,73,91,88,160,MODERATE
139.46,53.33,1007.11,27.5,67,90,79,155,MODERATE
145.34,53.68,1007.09,27.47,73,97,90,145,MODERATE
141.74,52.72,1007.03,27.42,65,83,79,155,MODERATE
139.71,53.1,1007.07,27.37,62,83,76,155,MODERATE
137.25,53.46,1007.01,27.35,71,93,86,155,MODERATE
135.95,52.84,1007.03,27.3,69,96,83,160,MODERATE
135.71,52.98,1006.99,27.27,69,93,85,160,MODERATE
135.75,52.59,1006.95,27.26,69,91,85,160,MODERATE
135.61,52.22,1006.95,27.23,73,95,85,165,MODERATE
133.68,52.13,1006.93,27.2,79,104,97,170,MODERATE
133.21,53.04,1006.95,27.19,81,111,101,165,MODERATE
134.27,52.48,1006.95,27.14,90,117,109,165,MODERATE
134.99,52.79,1006.97,27.09,94,120,114,160,MODERATE
137.1,52.74,1006.93,27.02,98,132,119,160,MODERATE
137.58,52.14,1006.91,26.98,106,137,131,165,MODERATE
139.17,52.33,1006.91,26.98,123,159,151,160,MODERATE
140.38,52.55,1006.89,26.95,145,191,182,155,MODERATE
143.39,52.3,1006.85,26.87,158,211,202,155,MODERATE
150.05,52.22,1006.83,26.81,201,273,263,145,MODERATE
160.9,51.45,1006.81,26.75,151,215,199,140,MODERATE
171.83,50.71,1006.79,26.72,86,119,109,130,MODERATE
178.71,49.65,1006.74,26.67,64,91,80,125,MODERATE
181.13,49.25,1006.74,26.67,57,80,69,125,MODERATE
182.15,49.81,1006.74,26.68,55,80,70,120,MODERATE
182.67,50.4,1006.74,26.68,50,73,63,115,MODERATE
183.85,51.73,1006.74,26.64,45,71,56,105,MODERATE
185.51,52.31,1006.7,26.63,44,70,54,105,MODERATE
187.61,51.36,1006.7,26.63,42,68,55,105,MODERATE
190.06,51.94,1006.7,26.65,41,69,53,95,SATISFACTORY
191.67,52.48,1006.68,26.64,38,66,50,95,SATISFACTORY
189.21,52.26,1006.66,26.63,41,72,55,100,SATISFACTORY
185.56,52.31,1006.66,26.59,47,76,61,105,MODERATE
188.06,52.16,1006.66,26.57,44,74,60,100,SATISFACTORY
191.2,52.48,1006.64,26.52,39,72,53,95,SATISFACTORY
192.6,51.8,1006.66,26.52,33,57,46,95,SATISFACTORY
194.86,51.11,1006.62,26.49,33,64,46,95,SATISFACTORY
196.45,50.27,1006.58,26.44,33,59,45,100,SATISFACTORY
205.44,48.82,1006.6,26.43,33,59,47,100,SATISFACTORY
204.24,48.36,1006.58,26.39,34,60,47,100,SATISFACTORY
196.13,48.19,1006.6,26.4,40,69,51,115,MODERATE
199.24,48.93,1006.56,26.43,36,62,49,105,MODERATE
198.56,49.51,1006.56,26.44,39,68,51,100,SATISFACTORY
192.99,49.82,1006.56,26.44,41,67,53,110,MODERATE
179.31,50.5,1006.52,26.43,55,76,65,120,MODERATE
196.46,53.94,1006.48,26.43,36,61,48,80,SATISFACTORY
208.97,54.31,1006.44,26.39,33,57,45,60,SATISFACTORY
216.07,54.1,1006.4,26.36,34,57,46,55,SATISFACTORY
227.5,52.84,1006.38,26.31,33,55,46,45,GOOD
233.59,52.29,1006.36,26.27,33,58,46,45,GOOD
238.49,52.24,1006.38,26.2,31,55,43,35,GOOD
245.09,52.09,1006.38,26.23,31,55,42,30,GOOD
246.78,51.63,1006.36,26.22,33,60,44,30,GOOD
256.57,51.77,1006.36,26.18,32,55,43,20,GOOD
262.75,51.88,1006.32,26.16,31,54,43,20,GOOD
273.1,51.07,1006.28,26.15,30,53,42,25,GOOD
285.1,50.06,1006.25,26.11,26,49,36,30,GOOD
290.52,48.8,1006.27,26.11,27,46,35,40,GOOD
278.72,49.43,1006.23,26.13,27,46,37,35,GOOD
279.37,50.91,1006.27,26.12,27,48,38,25,GOOD
279.23,50.92,1006.25,26.09,29,49,39,25,GOOD
284.32,50.62,1006.21,26.08,29,50,40,30,GOOD
291.38,49.69,1006.19,26.05,31,50,42,35,GOOD
292.88,49.2,1006.19,26.06,28,52,39,35,GOOD
301.58,48.3,1006.17,26.06,27,49,39,45,GOOD
306.9,47.34,1006.13,26.09,28,47,39,50,GOOD
313.23,46.18,1006.13,26.09,27,44,38,55,SATISFACTORY
307.9,46.26,1006.09,26.06,26,46,35,55,SATISFACTORY
291.6,49.55,1006.09,26.05,27,45,36,35,GOOD
298.08,49.18,1006.01,26.03,27,49,38,35,GOOD
307.84,48.06,1005.99,26.02,28,50,38,45,GOOD
324.2,46.65,1005.97,26.03,29,52,39,55,SATISFACTORY
351.59,44.03,1005.97,25.97,30,56,42,70,SATISFACTORY
385.34,40.47,1005.97,26.01,32,56,44,90,SATISFACTORY
415.93,37.41,1005.97,26.06,33,57,46,110,MODERATE
415.86,37.56,1006.03,26.11,33,60,44,105,MODERATE
419.08,37.27,1006.01,26.13,32,61,44,110,MODERATE
421.81,37.12,1006.03,26.18,33,57,44,110,MODERATE
425.18,36.92,1006.01,26.22,30,47,41,110,MODERATE
427.91,36.64,1005.99,26.25,33,52,44,115,MODERATE
428.57,36.47,1005.97,26.29,32,57,43,115,MODERATE
427.54,36.28,1005.97,26.31,33,58,45,115,MODERATE
422.02,36.82,1005.95,26.36,30,50,39,110,MODERATE
424.42,36.7,1005.93,26.37,28,44,36,110,MODERATE
424.04,36.73,1005.89,26.43,28,47,36,110,MODERATE
421.81,36.79,1005.85,26.45,27,39,35,110,MODERATE
417.22,37.08,1005.83,26.47,29,48,38,110,MODERATE
421.8,36.86,1005.83,26.52,29,45,39,110,MODERATE
420.43,36.88,1005.83,26.57,28,48,38,110,MODERATE
421,36.81,1005.83,26.61,28,48,37,110,MODERATE
416.74,37.16,1005.8,26.64,29,49,37,110,MODERATE
417.45,37.04,1005.78,26.65,30,52,41,110,MODERATE
418.11,37.06,1005.74,26.7,28,45,36,110,MODERATE
411.9,37.45,1005.74,26.75,28,45,38,110,MODERATE
413.53,37.27,1005.72,26.82,28,47,36,110,MODERATE
412.93,37.22,1005.7,26.87,26,38,34,110,MODERATE
